"#Chr	"	"Pos	"	"Alt Count	"	"Ref Count	"	"Read Depth	"	"Ratio	"
X	9533589	1	6	7	0.5
X	9535290	1	8	9	0.5
X	9537025	1	8	9	0.5
X	9539445	1	7	8	0.5
X	9539451	1	7	8	0.5
X	9541043	1	8	9	0.5
X	9541841	1	6	7	0.5
X	9542725	1	7	8	0.5
X	9542806	1	8	9	0.5
X	9542884	1	7	8	0.5
X	9543521	1	6	7	0.5
X	9545460	1	6	7	0.5
X	9545463	1	6	7	0.5
X	9545467	1	6	7	0.5
X	9545667	1	6	7	0.5
X	9547151	1	6	7	0.5
X	9547985	1	7	8	0.5
X	9548082	1	7	8	0.5
X	9548101	1	6	7	0.5
X	9548932	1	6	7	0.5
X	9548983	1	7	8	0.5
X	9548989	1	9	10	0.5
X	9549019	1	7	8	0.5
X	9549115	1	7	8	0.5
X	9549458	1	6	7	0.5
X	9550275	1	6	7	0.5
X	9552024	1	7	8	0.5
X	9552842	2	7	9	0.5
X	9553218	1	6	7	0.5
X	9554102	1	6	7	0.5
X	9556175	1	6	7	0.5
X	9556552	1	6	7	0.5
X	9558438	1	7	8	0.5
X	9558441	1	6	7	0.5
X	9560036	1	8	9	0.5
X	9560233	1	7	8	0.5
X	9560258	1	9	10	0.5
X	9561275	1	7	8	0.5
X	9562353	1	7	8	0.5
X	9562476	2	5	7	0.5
X	9562477	1	7	8	0.5
X	9562481	1	7	8	0.5
X	9562483	1	7	8	0.5
X	9562661	1	7	8	0.5
X	9563581	1	7	8	0.5
X	9566185	1	7	8	0.5
X	9566419	1	6	7	0.5
X	9566892	2	8	10	0.5
X	9566914	1	8	9	0.5
X	9567175	1	6	7	0.5
X	9568153	1	6	7	0.5
X	9568883	1	9	10	0.5
X	9569447	1	6	7	0.5
X	9569455	1	6	7	0.5
X	9570131	1	10	11	0.5
X	9572289	1	6	7	0.5
X	9573005	1	7	8	0.5
X	9573191	1	8	9	0.5
X	9573477	1	6	7	0.5
X	9574078	1	6	7	0.5
X	9576939	1	9	10	0.5
X	9576995	1	8	9	0.5
X	9577211	1	8	9	0.5
X	9577403	1	7	8	0.5
X	9577448	1	6	7	0.5
X	9579114	1	6	7	0.5
X	9579148	1	6	7	0.5
X	9587714	1	6	7	0.5
X	9591247	1	6	7	0.5
X	9591249	1	6	7	0.5
X	9591460	1	6	7	0.5
X	9593757	1	8	9	0.5
X	9593764	1	6	7	0.5
X	9594142	1	6	7	0.5
X	9598390	1	7	8	0.5
X	9598540	1	7	8	0.5
X	9599078	1	7	8	0.5
X	9599946	1	6	7	0.5
X	9600003	1	7	8	0.5
X	9600162	1	8	9	0.5
X	9600165	1	7	8	0.5
X	9601555	1	8	9	0.5
X	9601862	1	7	8	0.5
X	9601877	1	9	10	0.5
X	9602539	1	8	9	0.5
X	9602588	1	8	9	0.5
X	9603077	1	6	7	0.5
X	9606443	7	2	9	0.5
X	9606450	7	3	10	0.5
X	9606538	1	7	8	0.5
X	9608373	1	6	7	0.5
X	9616868	1	7	8	0.5
X	9623383	2	5	7	0.5
X	9624445	1	6	7	0.5
X	9625005	1	8	9	0.5
X	9625263	1	6	7	0.5
X	9625268	1	6	7	0.5
X	9626403	1	6	7	0.5
X	9626495	1	8	9	0.5
X	9626958	1	6	7	0.5
X	9626979	1	6	7	0.5
X	9627578	1	8	9	0.5
X	9627580	1	7	8	0.5
X	9627843	2	7	9	0.5
X	9628406	1	8	9	0.5
X	9630204	2	7	9	0.5
X	9632392	1	7	8	0.5
X	9632415	1	6	7	0.5
X	9633578	1	7	8	0.5
X	9633773	1	7	8	0.5
X	9633967	1	6	7	0.5
X	9634473	1	7	8	0.5
X	9635284	1	7	8	0.5
X	9635610	1	6	7	0.5
X	9635686	1	6	7	0.5
X	9636465	1	6	7	0.5
X	9636584	1	8	9	0.5
X	9637397	1	7	8	0.5
X	9637752	1	6	7	0.5
X	9637836	1	7	8	0.5
X	9637840	1	6	7	0.5
X	9637987	1	9	10	0.5
X	9638226	1	8	9	0.5
X	9638547	1	8	9	0.5
X	9638743	1	8	9	0.5
X	9638874	1	6	7	0.5
X	9639047	1	8	9	0.5
X	9642144	2	9	11	0.5
X	9642195	1	8	9	0.5
X	9642199	1	8	9	0.5
X	9642200	1	7	8	0.5
X	9642207	1	8	9	0.5
X	9642234	1	8	9	0.5
X	9642263	1	6	7	0.5
X	9642325	1	8	9	0.5
X	9642748	1	6	7	0.5
X	9643286	1	7	8	0.5
X	9643640	1	6	7	0.5
X	9644839	1	9	10	0.5
X	9644843	1	9	10	0.5
X	9644990	1	8	9	0.5
X	9645368	1	9	10	0.5
X	9646334	1	9	10	0.5
X	9647616	1	6	7	0.5
X	9647626	1	7	8	0.5
X	9647817	1	9	10	0.5
X	9647860	1	10	11	0.5
X	9649741	1	8	9	0.5
X	9651444	1	8	9	0.5
X	9653150	1	7	8	0.5
X	9653155	1	8	9	0.5
X	9653443	1	7	8	0.5
X	9653492	1	6	7	0.5
X	9655945	1	6	7	0.5
X	9657516	1	7	8	0.5
X	9657528	1	6	7	0.5
X	9659559	1	7	8	0.5
X	9660571	1	6	7	0.5
X	9662312	1	9	10	0.5
X	9663075	1	6	7	0.5
X	9663259	1	6	7	0.5
X	9664695	1	8	9	0.5
X	9666008	1	7	8	0.5
X	9666036	1	7	8	0.5
X	9666072	2	7	9	0.5
X	9668311	2	8	10	0.5
X	9668319	1	7	8	0.5
X	9668995	1	7	8	0.5
X	9670047	1	6	7	0.5
X	9670906	1	9	10	0.5
X	9671706	1	6	7	0.5
X	9671854	1	6	7	0.5
X	9672736	1	6	7	0.5
X	9673497	1	6	7	0.5
X	9673499	1	6	7	0.5
X	9674008	1	7	8	0.5
X	9674091	1	7	8	0.5
X	9680590	1	6	7	0.5
X	9680654	1	8	9	0.5
X	9682536	1	8	9	0.5
X	9682657	1	7	8	0.5
X	9683537	1	6	7	0.5
X	9683651	1	7	8	0.5
X	9683653	1	7	8	0.5
X	9685976	1	6	7	0.5
X	9685987	1	6	7	0.5
X	9688871	1	8	9	0.5
X	9690110	1	6	7	0.5
X	9691447	1	6	7	0.5
X	9691488	1	6	7	0.5
X	9692369	1	6	7	0.5
X	9693571	1	6	7	0.5
X	9694867	1	6	7	0.5
X	9694931	1	9	10	0.5
X	9695301	1	7	8	0.5
X	9698585	1	8	9	0.5
X	9698829	1	7	8	0.5
X	9698845	1	6	7	0.5
X	9699015	1	8	9	0.5
X	9699750	1	6	7	0.5
X	9701207	1	8	9	0.5
X	9702136	1	6	7	0.5
X	9702951	1	6	7	0.5
X	9703073	1	9	10	0.5
X	9703760	1	8	9	0.5
X	9703763	1	8	9	0.5
X	9704693	1	8	9	0.5
X	9705955	1	6	7	0.5
X	9705959	1	6	7	0.5
X	9706138	1	6	7	0.5
X	9706342	1	6	7	0.5
X	9706714	1	6	7	0.5
X	9706934	1	6	7	0.5
X	9707082	1	10	11	0.5
X	9707247	1	6	7	0.5
X	9707555	1	8	9	0.5
X	9708640	1	7	8	0.5
X	9708668	1	7	8	0.5
X	9709137	1	6	7	0.5
X	9709530	1	9	10	0.5
X	9710933	1	6	7	0.5
X	9711632	1	7	8	0.5
X	9711810	1	7	8	0.5
X	9712136	1	8	9	0.5
X	9713151	1	7	8	0.5
X	9713169	1	6	7	0.5
X	9713172	1	6	7	0.5
X	9713884	1	6	7	0.5
X	9718648	1	8	9	0.5
X	9723543	1	8	9	0.5
X	9729395	1	6	7	0.5
X	9735735	1	6	7	0.5
X	9735792	1	8	9	0.5
X	9736413	1	8	9	0.5
X	9736492	1	9	10	0.5
X	9736587	1	6	7	0.5
X	9736625	1	8	9	0.5
X	9737361	1	8	9	0.5
X	9737714	1	6	7	0.5
X	9738410	1	8	9	0.5
X	9740674	1	7	8	0.5
X	9741029	1	7	8	0.5
X	9742131	1	6	7	0.5
X	9742134	1	6	7	0.5
X	9745533	1	7	8	0.5
X	9746012	1	6	7	0.5
X	9747100	1	7	8	0.5
X	9747183	1	9	10	0.5
X	9748181	9	0	9	1.0
X	9748205	1	8	9	0.5
X	9748788	1	6	7	0.5
X	9751313	1	7	8	0.5
X	9752843	1	6	7	0.5
X	9753647	1	8	9	0.5
X	9754778	1	6	7	0.5
X	9754819	2	5	7	0.5
X	9756133	1	7	8	0.5
X	9756383	1	6	7	0.5
X	9757204	1	7	8	0.5
X	9757625	1	7	8	0.5
X	9758418	1	6	7	0.5
X	9758420	1	7	8	0.5
X	9760568	1	7	8	0.5
X	9761516	1	6	7	0.5
X	9761519	1	7	8	0.5
X	9761581	1	8	9	0.5
X	9761849	1	7	8	0.5
X	9763239	1	6	7	0.5
X	9763669	1	6	7	0.5
X	9764134	1	7	8	0.5
X	9764139	1	7	8	0.5
X	9764142	1	7	8	0.5
X	9764202	1	7	8	0.5
X	9764782	1	6	7	0.5
X	9765030	1	6	7	0.5
X	9765146	1	9	10	0.5
X	9766372	1	9	10	0.5
X	9766384	1	9	10	0.5
X	9766739	1	6	7	0.5
X	9767728	1	7	8	0.5
X	9767742	1	7	8	0.5
X	9768005	1	8	9	0.5
X	9768750	1	6	7	0.5
X	9769193	1	7	8	0.5
X	9769580	1	9	10	0.5
X	9770598	1	8	9	0.5
X	9770791	1	6	7	0.5
X	9771048	1	7	8	0.5
X	9771712	1	7	8	0.5
X	9771751	1	8	9	0.5
X	9772921	2	6	8	0.5
X	9775521	1	6	7	0.5
X	9780593	1	6	7	0.5
X	9782858	1	7	8	0.5
X	9783525	1	7	8	0.5
X	9783783	1	7	8	0.5
X	9784616	1	9	10	0.5
X	9785372	1	8	9	0.5
X	9789893	1	7	8	0.5
X	9789966	1	6	7	0.5
X	9791475	2	6	8	0.5
X	9791590	1	6	7	0.5
X	9796415	1	6	7	0.5
X	9796458	1	6	7	0.5
X	9796460	1	6	7	0.5
X	9796474	1	7	8	0.5
X	9796874	1	6	7	0.5
X	9797924	1	6	7	0.5
X	9798128	1	6	7	0.5
X	9798386	1	7	8	0.5
X	9798422	1	6	7	0.5
X	9798908	1	8	9	0.5
X	9798988	1	6	7	0.5
X	9800742	2	8	10	0.5
X	9801023	1	7	8	0.5
X	9801033	1	6	7	0.5
X	9802502	1	7	8	0.5
X	9802508	1	6	7	0.5
X	9803274	1	7	8	0.5
X	9803909	1	6	7	0.5
X	9804767	1	7	8	0.5
X	9805606	1	7	8	0.5
X	9805641	1	7	8	0.5
X	9805681	1	6	7	0.5
X	9805761	1	7	8	0.5
X	9805764	1	7	8	0.5
X	9806355	1	7	8	0.5
X	9806434	1	6	7	0.5
X	9806436	1	6	7	0.5
X	9808291	1	7	8	0.5
X	9809315	1	7	8	0.5
X	9809575	1	7	8	0.5
X	9810799	1	8	9	0.5
X	9812152	1	7	8	0.5
X	9813113	1	9	10	0.5
X	9813378	1	6	7	0.5
X	9813545	1	7	8	0.5
X	9813842	1	7	8	0.5
X	9813887	1	10	11	0.5
X	9814257	2	7	9	0.5
X	9815111	1	7	8	0.5
X	9815728	1	6	7	0.5
X	9816021	1	6	7	0.5
X	9816169	2	5	7	0.5
X	9819729	1	8	9	0.5
X	9820083	1	9	10	0.5
X	9820127	1	7	8	0.5
X	9820399	1	6	7	0.5
X	9820481	1	7	8	0.5
X	9820705	1	6	7	0.5
X	9820979	1	7	8	0.5
X	9822199	1	6	7	0.5
X	9822426	1	8	9	0.5
X	9822759	1	8	9	0.5
X	9823235	1	7	8	0.5
X	9823800	1	9	10	0.5
X	9824017	1	8	9	0.5
X	9824191	1	6	7	0.5
X	9824485	1	6	7	0.5
X	9824488	1	6	7	0.5
X	9824490	1	6	7	0.5
X	9824493	1	6	7	0.5
X	9825208	1	6	7	0.5
X	9825210	1	6	7	0.5
X	9826536	1	8	9	0.5
X	9826669	1	9	10	0.5
X	9827244	1	6	7	0.5
X	9827707	1	7	8	0.5
X	9827735	1	7	8	0.5
X	9827745	1	8	9	0.5
X	9828294	1	8	9	0.5
X	9828450	1	6	7	0.5
X	9829168	2	7	9	0.5
X	9830494	1	8	9	0.5
X	9830738	1	6	7	0.5
X	9831495	1	7	8	0.5
X	9831518	1	8	9	0.5
X	9831521	1	8	9	0.5
X	9832377	1	6	7	0.5
X	9832848	1	7	8	0.5
X	9833221	1	7	8	0.5
X	9833709	2	6	8	0.5
X	9835021	1	9	10	0.5
X	9835644	1	9	10	0.5
X	9836193	1	9	10	0.5
X	9836319	1	6	7	0.5
X	9836351	1	6	7	0.5
X	9837019	1	6	7	0.5
X	9838256	1	7	8	0.5
X	9844433	1	6	7	0.5
X	9844587	1	7	8	0.5
X	9844589	1	7	8	0.5
X	9844591	1	6	7	0.5
X	9844992	1	7	8	0.5
X	9845146	1	7	8	0.5
X	9845356	1	6	7	0.5
X	9846552	1	8	9	0.5
X	9846578	1	8	9	0.5
X	9846933	1	6	7	0.5
X	9847352	1	6	7	0.5
X	9847972	1	7	8	0.5
X	9848156	1	6	7	0.5
X	9848176	1	6	7	0.5
X	9848691	1	6	7	0.5
X	9848986	1	6	7	0.5
X	9849555	1	7	8	0.5
X	9849690	1	7	8	0.5
X	9849693	1	7	8	0.5
X	9850817	1	6	7	0.5
X	9850905	1	6	7	0.5
X	9851888	1	7	8	0.5
X	9852152	1	7	8	0.5
X	9852169	1	8	9	0.5
X	9852198	2	6	8	0.5
X	9853478	1	6	7	0.5
X	9853770	1	7	8	0.5
X	9854232	1	6	7	0.5
X	9855090	1	6	7	0.5
X	9855272	1	8	9	0.5
X	9855275	1	8	9	0.5
X	9856287	1	6	7	0.5
X	9856358	1	6	7	0.5
X	9858642	1	6	7	0.5
X	9861790	1	6	7	0.5
X	9861801	1	7	8	0.5
X	9863856	1	7	8	0.5
X	9868639	1	6	7	0.5
X	9869070	1	8	9	0.5
X	9871091	1	6	7	0.5
X	9871515	1	6	7	0.5
X	9871598	1	6	7	0.5
X	9873153	1	6	7	0.5
X	9873185	1	7	8	0.5
X	9873524	1	7	8	0.5
X	9873555	3	12	15	0.5
X	9873672	4	12	16	0.5
X	9875011	1	10	11	0.5
X	9875591	1	6	7	0.5
X	9876701	1	7	8	0.5
X	9876748	1	10	11	0.5
X	9877345	1	8	9	0.5
X	9879386	1	7	8	0.5
X	9879409	1	9	10	0.5
X	9881967	1	6	7	0.5
X	9882195	1	6	7	0.5
X	9882456	1	7	8	0.5
X	9882548	1	6	7	0.5
X	9883574	1	7	8	0.5
X	9883742	1	6	7	0.5
X	9884792	2	10	12	0.5
X	9886320	1	6	7	0.5
X	9887230	1	8	9	0.5
X	9887564	1	6	7	0.5
X	9888294	1	6	7	0.5
X	9888423	1	6	7	0.5
X	9889240	1	6	7	0.5
X	9891323	1	6	7	0.5
X	9892461	1	8	9	0.5
X	9892559	1	6	7	0.5
X	9894484	1	6	7	0.5
X	9898556	1	7	8	0.5
X	9903578	1	7	8	0.5
X	9903580	1	6	7	0.5
X	9906126	1	7	8	0.5
X	9908080	1	10	11	0.5
X	9914412	1	6	7	0.5
X	9915593	1	6	7	0.5
X	9917379	1	8	9	0.5
X	9917537	1	7	8	0.5
X	9917833	1	6	7	0.5
X	9917970	1	9	10	0.5
X	9919403	1	6	7	0.5
X	9919916	1	6	7	0.5
X	9920044	2	6	8	0.5
X	9921355	1	9	10	0.5
X	9921609	1	8	9	0.5
X	9921640	1	6	7	0.5
X	9922054	1	8	9	0.5
X	9922058	1	8	9	0.5
X	9923664	1	7	8	0.5
X	9924093	1	7	8	0.5
X	9924270	1	7	8	0.5
X	9924524	1	6	7	0.5
X	9924547	1	8	9	0.5
X	9924555	1	8	9	0.5
X	9924665	1	8	9	0.5
X	9924669	1	8	9	0.5
X	9924670	1	8	9	0.5
X	9924819	1	6	7	0.5
X	9925193	1	6	7	0.5
X	9926516	1	10	11	0.5
X	9927018	1	8	9	0.5
X	9929762	1	10	11	0.5
X	9930842	1	8	9	0.5
X	9931166	1	7	8	0.5
X	9932043	1	7	8	0.5
X	9933270	1	7	8	0.5
X	9933332	1	6	7	0.5
X	9935387	1	9	10	0.5
X	9935394	1	6	7	0.5
X	9935869	1	6	7	0.5
X	9940495	1	9	10	0.5
X	9940749	1	7	8	0.5
X	9941438	1	7	8	0.5
X	9942115	1	6	7	0.5
X	9942747	1	6	7	0.5
X	9943519	1	7	8	0.5
X	9943872	1	8	9	0.5
X	9944565	1	8	9	0.5
X	9944863	1	6	7	0.5
X	9945052	1	9	10	0.5
X	9945175	1	6	7	0.5
X	9945745	1	7	8	0.5
X	9945860	1	8	9	0.5
X	9946767	1	7	8	0.5
X	9946874	1	6	7	0.5
X	9947031	1	7	8	0.5
X	9948229	1	9	10	0.5
X	9948258	1	10	11	0.5
X	9948296	1	6	7	0.5
X	9949197	1	8	9	0.5
X	9949224	1	6	7	0.5
X	9949226	2	6	8	0.5
X	9949229	1	6	7	0.5
X	9949231	1	6	7	0.5
X	9949234	1	6	7	0.5
X	9949421	1	8	9	0.5
X	9949837	1	6	7	0.5
X	9950686	1	8	9	0.5
X	9953018	1	6	7	0.5
X	9953538	1	6	7	0.5
X	9953800	1	8	9	0.5
X	9954345	1	6	7	0.5
X	9955083	1	7	8	0.5
X	9956132	1	7	8	0.5
X	9957395	1	7	8	0.5
X	9957600	1	7	8	0.5
X	9957672	1	7	8	0.5
X	9957856	1	8	9	0.5
X	9958781	2	5	7	0.5
X	9961328	1	9	10	0.5
X	9962806	1	7	8	0.5
X	9962808	2	6	8	0.5
X	9964603	2	5	7	0.5
X	9964910	1	7	8	0.5
X	9965377	1	7	8	0.5
X	9965498	1	8	9	0.5
X	9965502	1	8	9	0.5
X	9967894	1	6	7	0.5
X	9968318	1	7	8	0.5
X	9968321	1	7	8	0.5
X	9973527	1	7	8	0.5
X	9974974	1	6	7	0.5
X	9975694	1	10	11	0.5
X	9976095	1	7	8	0.5
X	9978158	1	8	9	0.5
X	9978260	1	7	8	0.5
X	9979365	1	7	8	0.5
X	9979468	1	6	7	0.5
X	9981656	1	6	7	0.5
X	9982428	1	6	7	0.5
X	9982713	1	7	8	0.5
X	9987968	1	8	9	0.5
X	9988313	2	6	8	0.5
X	9989170	1	6	7	0.5
X	9989450	1	8	9	0.5
X	9989773	1	9	10	0.5
X	9990204	1	7	8	0.5
X	9992797	2	8	10	0.5
X	9992800	1	9	10	0.5
X	9992802	1	9	10	0.5
X	9993441	1	8	9	0.5
X	9993445	1	7	8	0.5
X	9993768	1	8	9	0.5
X	9993770	1	8	9	0.5
X	9994035	1	6	7	0.5
X	9994072	1	6	7	0.5
X	9994080	1	6	7	0.5
X	9994807	1	7	8	0.5
X	9994810	1	7	8	0.5
X	9994812	1	6	7	0.5
X	9995180	1	6	7	0.5
X	9996183	1	6	7	0.5
X	9996668	1	7	8	0.5
X	9997630	1	6	7	0.5
X	9998636	1	7	8	0.5
X	9999274	1	8	9	0.5
X	10001058	1	7	8	0.5
X	10001402	1	6	7	0.5
X	10001422	1	7	8	0.5
X	10001980	1	6	7	0.5
X	10002268	1	7	8	0.5
X	10004613	1	7	8	0.5
X	10004644	1	6	7	0.5
X	10004704	1	6	7	0.5
X	10004709	1	7	8	0.5
X	10004737	1	7	8	0.5
X	10005407	1	7	8	0.5
X	10005585	1	6	7	0.5
X	10007113	1	7	8	0.5
X	10007331	1	6	7	0.5
X	10007337	1	6	7	0.5
X	10007348	1	6	7	0.5
X	10008112	1	6	7	0.5
X	10008610	1	6	7	0.5
X	10009355	1	6	7	0.5
X	10013374	1	7	8	0.5
X	10013976	1	6	7	0.5
X	10017907	1	6	7	0.5
X	10022599	1	6	7	0.5
X	10023085	1	6	7	0.5
X	10023211	1	7	8	0.5
X	10026591	1	7	8	0.5
X	10027320	1	7	8	0.5
X	10027322	1	6	7	0.5
X	10027324	1	6	7	0.5
X	10027878	1	6	7	0.5
X	10029739	1	6	7	0.5
X	10030016	1	9	10	0.5
X	10030071	1	10	11	0.5
X	10033185	1	9	10	0.5
X	10034609	1	10	11	0.5
X	10038336	1	6	7	0.5
X	10039960	1	6	7	0.5
X	10039963	1	6	7	0.5
X	10040527	1	6	7	0.5
X	10042540	1	7	8	0.5
X	10042542	1	7	8	0.5
X	10043193	1	7	8	0.5
X	10043197	1	7	8	0.5
X	10043710	1	8	9	0.5
X	10044839	1	8	9	0.5
X	10046954	1	9	10	0.5
X	10047366	1	7	8	0.5
X	10049130	1	8	9	0.5
X	10050270	1	6	7	0.5
X	10050755	1	6	7	0.5
X	10050993	1	6	7	0.5
X	10051107	1	7	8	0.5
X	10051761	1	6	7	0.5
X	10052109	1	8	9	0.5
X	10052792	1	8	9	0.5
X	10053444	1	8	9	0.5
X	10053997	1	9	10	0.5
X	10054209	1	6	7	0.5
X	10055665	1	7	8	0.5
X	10055768	1	6	7	0.5
X	10056422	1	8	9	0.5
X	10057823	1	9	10	0.5
X	10057924	1	8	9	0.5
X	10059984	1	8	9	0.5
X	10060415	1	6	7	0.5
X	10060624	1	8	9	0.5
X	10061421	1	6	7	0.5
X	10061648	1	8	9	0.5
X	10061708	2	8	10	0.5
X	10063021	1	6	7	0.5
X	10063023	1	6	7	0.5
X	10063537	1	8	9	0.5
X	10063937	1	6	7	0.5
X	10066210	1	6	7	0.5
X	10068473	1	7	8	0.5
X	10070960	1	7	8	0.5
X	10070993	1	7	8	0.5
X	10074589	1	9	10	0.5
X	10074671	1	8	9	0.5
X	10074675	1	8	9	0.5
X	10074680	1	7	8	0.5
X	10074697	1	6	7	0.5
X	10078147	2	8	10	0.5
X	10079885	1	9	10	0.5
X	10081070	1	6	7	0.5
X	10081612	1	9	10	0.5
X	10081948	1	8	9	0.5
X	10082432	1	6	7	0.5
X	10082467	1	6	7	0.5
X	10082505	1	6	7	0.5
X	10082801	1	6	7	0.5
X	10083243	1	9	10	0.5
X	10085888	1	8	9	0.5
X	10088681	2	11	13	0.5
X	10089905	1	6	7	0.5
X	10090566	1	6	7	0.5
X	10090573	2	5	7	0.5
X	10090593	1	7	8	0.5
X	10091483	1	6	7	0.5
X	10091682	1	6	7	0.5
X	10092163	1	6	7	0.5
X	10093116	1	7	8	0.5
X	10093163	1	7	8	0.5
X	10093590	1	8	9	0.5
X	10093898	1	7	8	0.5
X	10094548	1	10	11	0.5
X	10095244	1	6	7	0.5
X	10095430	1	9	10	0.5
X	10096855	1	9	10	0.5
X	10096930	1	7	8	0.5
X	10099686	1	9	10	0.5
X	10100761	1	7	8	0.5
X	10101392	1	7	8	0.5
X	10101905	5	11	16	0.5
X	10102370	1	9	10	0.5
X	10102642	2	8	10	0.5
X	10103336	1	8	9	0.5
X	10104946	2	8	10	0.5
X	10105859	1	7	8	0.5
X	10106021	1	7	8	0.5
X	10107415	1	7	8	0.5
X	10107436	1	6	7	0.5
X	10107652	1	7	8	0.5
X	10108387	1	7	8	0.5
X	10108393	1	7	8	0.5
X	10108402	1	7	8	0.5
X	10108405	1	7	8	0.5
X	10108931	1	8	9	0.5
X	10110833	1	7	8	0.5
X	10112070	1	6	7	0.5
X	10112482	1	8	9	0.5
X	10112784	2	5	7	0.5
X	10114444	1	9	10	0.5
X	10115396	1	9	10	0.5
X	10116480	1	7	8	0.5
X	10117160	2	15	17	0.5
X	10120965	1	6	7	0.5
X	10121020	1	7	8	0.5
X	10121670	1	8	9	0.5
X	10123246	1	6	7	0.5
X	10123558	1	6	7	0.5
X	10124388	1	8	9	0.5
X	10126390	1	8	9	0.5
X	10126393	1	7	8	0.5
X	10126463	1	7	8	0.5
X	10127061	1	8	9	0.5
X	10127721	1	7	8	0.5
X	10130542	1	6	7	0.5
X	10131193	1	7	8	0.5
X	10131207	1	8	9	0.5
X	10132364	1	6	7	0.5
X	10132372	1	6	7	0.5
X	10132477	1	8	9	0.5
X	10132495	1	7	8	0.5
X	10133570	1	9	10	0.5
X	10133775	1	7	8	0.5
X	10134097	2	6	8	0.5
X	10134386	1	8	9	0.5
X	10134835	1	6	7	0.5
X	10134837	1	6	7	0.5
X	10135195	1	6	7	0.5
X	10135343	1	6	7	0.5
X	10135496	1	7	8	0.5
X	10135574	1	6	7	0.5
X	10135603	1	7	8	0.5
X	10136724	1	7	8	0.5
X	10137410	1	8	9	0.5
X	10137424	1	7	8	0.5
X	10137426	1	7	8	0.5
X	10137525	1	7	8	0.5
X	10138392	2	9	11	0.5
X	10138601	1	6	7	0.5
X	10138615	1	7	8	0.5
X	10138754	1	7	8	0.5
X	10139841	1	6	7	0.5
X	10139951	1	6	7	0.5
X	10142295	1	6	7	0.5
X	10143137	1	7	8	0.5
X	10143140	1	7	8	0.5
X	10143442	1	7	8	0.5
X	10144470	1	7	8	0.5
X	10144645	1	10	11	0.5
X	10144649	1	9	10	0.5
X	10144712	1	9	10	0.5
X	10144800	2	7	9	0.5
X	10145977	1	8	9	0.5
X	10146873	1	7	8	0.5
X	10146996	1	6	7	0.5
X	10147292	1	6	7	0.5
X	10149615	1	7	8	0.5
X	10149712	1	6	7	0.5
X	10149882	1	8	9	0.5
X	10150040	2	5	7	0.5
X	10150136	2	5	7	0.5
X	10151058	1	8	9	0.5
X	10151981	1	9	10	0.5
X	10152867	2	6	8	0.5
X	10153118	1	7	8	0.5
X	10154665	1	8	9	0.5
X	10155291	1	7	8	0.5
X	10155713	1	6	7	0.5
X	10156143	1	7	8	0.5
X	10156989	1	9	10	0.5
X	10156993	1	9	10	0.5
X	10157023	1	7	8	0.5
X	10157715	1	6	7	0.5
X	10158248	1	7	8	0.5
X	10158667	1	9	10	0.5
X	10158985	2	10	12	0.5
X	10159762	1	6	7	0.5
X	10159770	1	6	7	0.5
X	10160349	1	6	7	0.5
X	10161188	1	6	7	0.5
X	10161205	1	6	7	0.5
X	10161316	1	8	9	0.5
X	10162303	1	8	9	0.5
X	10162371	1	8	9	0.5
X	10162379	1	9	10	0.5
X	10162381	1	8	9	0.5
X	10162915	1	7	8	0.5
X	10163173	1	6	7	0.5
X	10163828	2	5	7	0.5
X	10171414	1	6	7	0.5
X	10174871	1	8	9	0.5
X	10174899	1	7	8	0.5
X	10175278	1	8	9	0.5
X	10175368	1	6	7	0.5
X	10175695	2	6	8	0.5
X	10177123	1	6	7	0.5
X	10184874	1	6	7	0.5
X	10185794	1	6	7	0.5
X	10186204	1	7	8	0.5
X	10186274	1	6	7	0.5
X	10187506	1	6	7	0.5
X	10189271	1	8	9	0.5
X	10190131	1	8	9	0.5
X	10191158	1	6	7	0.5
X	10191601	1	8	9	0.5
X	10192399	1	9	10	0.5
X	10192770	1	9	10	0.5
X	10192916	1	9	10	0.5
X	10192995	1	8	9	0.5
X	10193945	1	7	8	0.5
X	10197185	1	7	8	0.5
X	10200552	1	6	7	0.5
X	10201439	1	6	7	0.5
X	10201462	1	6	7	0.5
X	10201534	1	9	10	0.5
X	10201929	1	6	7	0.5
X	10203594	2	6	8	0.5
X	10203891	2	6	8	0.5
X	10203902	1	7	8	0.5
X	10204469	1	6	7	0.5
X	10206151	1	6	7	0.5
X	10206153	1	6	7	0.5
X	10208141	2	5	7	0.5
X	10208423	1	7	8	0.5
X	10208669	1	6	7	0.5
X	10214110	1	6	7	0.5
X	10215378	1	6	7	0.5
X	10217818	1	7	8	0.5
X	10218120	1	6	7	0.5
X	10218651	1	8	9	0.5
X	10221142	1	6	7	0.5
X	10221209	1	6	7	0.5
X	10221255	1	6	7	0.5
X	10221401	1	6	7	0.5
X	10221596	1	6	7	0.5
X	10222107	1	6	7	0.5
X	10222387	1	7	8	0.5
X	10223307	1	7	8	0.5
X	10223819	1	6	7	0.5
X	10226866	1	9	10	0.5
X	10227468	1	10	11	0.5
X	10227912	2	7	9	0.5
X	10231248	1	8	9	0.5
X	10232731	1	8	9	0.5
X	10232734	1	8	9	0.5
X	10233901	1	7	8	0.5
X	10234052	1	6	7	0.5
X	10239038	1	7	8	0.5
X	10239376	1	6	7	0.5
X	10240168	1	8	9	0.5
X	10240941	1	6	7	0.5
